ts_client,phase,type,thread_id,query_name,latency_ms,freshness_ms,extra
1768291131427,htap,OLTP_BATCH,1,BATCH,435,,statements=1002
1768291131477,htap,OLTP_BATCH,0,BATCH,296,,statements=1002
1768291131492,htap,OLTP_BATCH,3,BATCH,631,,statements=1002
1768291131540,htap,OLTP_BATCH,9,BATCH,1069,,statements=1002
1768291131622,htap,OLTP_BATCH,4,BATCH,715,,statements=1002
1768291131634,htap,OLTP_BATCH,8,BATCH,1176,,statements=1002
1768291131750,htap,OLTP_BATCH,0,BATCH,272,,statements=1002
1768291131821,htap,OLAP_QUERY,4,MAIN_OLAP,12,9228,
1768291131833,htap,OLAP_QUERY,1,MAIN_OLAP,17,9242,
1768291131841,htap,OLAP_QUERY,3,MAIN_OLAP,16,9243,
1768291131907,htap,OLAP_QUERY,0,MAIN_OLAP,11,8564,
1768291131912,htap,OLAP_QUERY,2,MAIN_OLAP,17,8558,
1768291131946,htap,OLTP_BATCH,2,BATCH,538,,statements=1002
1768291131963,htap,OLTP_BATCH,1,BATCH,534,,statements=1002
1768291132078,htap,OLTP_BATCH,0,BATCH,326,,statements=1002
1768291132184,htap,OLTP_BATCH,3,BATCH,689,,statements=1002
1768291132201,htap,OLTP_BATCH,5,BATCH,887,,statements=1002
1768291132277,htap,OLTP_BATCH,6,BATCH,1126,,statements=1002
1768291132282,monitor,OLAP_FRESHNESS,-1,MONITOR_QUERY,0,8952,
1768291132332,htap,OLTP_BATCH,1,BATCH,368,,statements=1002
1768291132341,htap,OLAP_QUERY,4,MAIN_OLAP,10,8997,
1768291132356,htap,OLAP_QUERY,1,MAIN_OLAP,13,9010,
1768291132362,htap,OLAP_QUERY,3,MAIN_OLAP,15,9017,
1768291132417,htap,OLTP_BATCH,0,BATCH,337,,statements=1002
1768291132423,htap,OLAP_QUERY,0,MAIN_OLAP,10,9083,
1768291132430,htap,OLAP_QUERY,2,MAIN_OLAP,12,9089,
1768291132476,htap,OLTP_BATCH,7,BATCH,1066,,statements=1002
1768291132532,htap,OLTP_BATCH,4,BATCH,908,,statements=1002
1768291132666,htap,OLTP_BATCH,2,BATCH,719,,statements=1002
1768291132683,htap,OLTP_BATCH,9,BATCH,1140,,statements=1002
1768291132705,htap,OLTP_BATCH,1,BATCH,372,,statements=1002
1768291132758,htap,OLTP_BATCH,0,BATCH,339,,statements=1002
1768291132761,htap,OLTP_BATCH,8,BATCH,1125,,statements=1002
1768291132858,htap,OLAP_QUERY,4,MAIN_OLAP,12,8821,
1768291132879,htap,OLAP_QUERY,1,MAIN_OLAP,12,8836,
1768291132887,htap,OLAP_QUERY,3,MAIN_OLAP,19,8843,
1768291132910,htap,OLTP_BATCH,3,BATCH,724,,statements=1002
1768291132940,htap,OLAP_QUERY,0,MAIN_OLAP,11,8903,
1768291132957,htap,OLAP_QUERY,2,MAIN_OLAP,12,8910,
1768291133066,htap,OLTP_BATCH,5,BATCH,863,,statements=1002
1768291133077,htap,OLTP_BATCH,0,BATCH,317,,statements=1002
1768291133149,htap,OLTP_BATCH,1,BATCH,442,,statements=1002
1768291133285,htap,OLTP_BATCH,4,BATCH,751,,statements=1002
1768291133292,monitor,OLAP_FRESHNESS,-1,MONITOR_QUERY,0,9262,
1768291133303,htap,OLTP_BATCH,2,BATCH,635,,statements=1002
1768291133372,htap,OLTP_BATCH,6,BATCH,1093,,statements=1002
1768291133381,htap,OLAP_QUERY,4,MAIN_OLAP,11,9338,
1768291133395,htap,OLAP_QUERY,1,MAIN_OLAP,10,9359,
1768291133405,htap,OLAP_QUERY,3,MAIN_OLAP,11,9368,
1768291133444,htap,OLTP_BATCH,0,BATCH,365,,statements=1002
1768291133471,htap,OLAP_QUERY,0,MAIN_OLAP,18,9421,
1768291133493,htap,OLAP_QUERY,2,MAIN_OLAP,27,9016,
1768291133583,htap,OLTP_BATCH,1,BATCH,432,,statements=1002
1768291133642,htap,OLTP_BATCH,7,BATCH,1164,,statements=1002
1768291133648,htap,OLTP_BATCH,3,BATCH,737,,statements=1002
1768291133711,htap,OLTP_BATCH,0,BATCH,265,,statements=1002
1768291133917,htap,OLAP_QUERY,1,MAIN_OLAP,11,9454,
1768291133919,htap,OLAP_QUERY,4,MAIN_OLAP,14,9440,
1768291133939,htap,OLAP_QUERY,3,MAIN_OLAP,13,9464,
1768291134009,htap,OLAP_QUERY,0,MAIN_OLAP,20,9530,
1768291134016,htap,OLAP_QUERY,2,MAIN_OLAP,17,9552,
1768291134023,htap,OLTP_BATCH,2,BATCH,718,,statements=1002
1768291134031,htap,OLTP_BATCH,9,BATCH,1345,,statements=1002
1768291134067,htap,OLTP_BATCH,0,BATCH,354,,statements=1002
1768291134095,htap,OLTP_BATCH,1,BATCH,509,,statements=1002
1768291134107,htap,OLTP_BATCH,5,BATCH,1039,,statements=1002
1768291134178,htap,OLTP_BATCH,4,BATCH,891,,statements=1002
1768291134207,htap,OLTP_BATCH,8,BATCH,1444,,statements=1002
1768291134304,monitor,OLAP_FRESHNESS,-1,MONITOR_QUERY,0,9081,
1768291134360,htap,OLTP_BATCH,0,BATCH,291,,statements=1002
1768291134445,htap,OLAP_QUERY,1,MAIN_OLAP,21,9206,
1768291134447,htap,OLTP_BATCH,3,BATCH,797,,statements=1002
1768291134448,htap,OLAP_QUERY,4,MAIN_OLAP,22,9208,
1768291134467,htap,OLAP_QUERY,3,MAIN_OLAP,22,9228,
1768291134528,htap,OLAP_QUERY,0,MAIN_OLAP,14,9298,
1768291134538,htap,OLAP_QUERY,2,MAIN_OLAP,16,9306,
1768291134571,htap,OLTP_BATCH,1,BATCH,474,,statements=1002
1768291134659,htap,OLTP_BATCH,7,BATCH,1014,,statements=1002
1768291134683,htap,OLTP_BATCH,0,BATCH,321,,statements=1002
1768291134703,htap,OLTP_BATCH,6,BATCH,1328,,statements=1002
1768291134724,htap,OLTP_BATCH,2,BATCH,699,,statements=1002
1768291134971,htap,OLAP_QUERY,1,MAIN_OLAP,17,9734,
1768291134978,htap,OLAP_QUERY,4,MAIN_OLAP,19,9737,
1768291134987,htap,OLTP_BATCH,0,BATCH,302,,statements=1002
1768291134987,htap,OLAP_QUERY,3,MAIN_OLAP,11,9756,
1768291135054,htap,OLAP_QUERY,0,MAIN_OLAP,20,9817,
1768291135057,htap,OLAP_QUERY,2,MAIN_OLAP,13,9828,
1768291135106,htap,OLTP_BATCH,4,BATCH,925,,statements=1002
1768291135180,htap,OLTP_BATCH,1,BATCH,607,,statements=1002
1768291135203,htap,OLTP_BATCH,5,BATCH,1093,,statements=1002
1768291135288,htap,OLTP_BATCH,9,BATCH,1255,,statements=1002
1768291135304,htap,OLTP_BATCH,3,BATCH,854,,statements=1002
1768291135311,monitor,OLAP_FRESHNESS,-1,MONITOR_QUERY,0,9220,
1768291135340,htap,OLTP_BATCH,0,BATCH,351,,statements=1002
1768291135493,htap,OLTP_BATCH,8,BATCH,1284,,statements=1002
1768291135496,htap,OLAP_QUERY,1,MAIN_OLAP,13,9387,
1768291135531,htap,OLTP_BATCH,2,BATCH,805,,statements=1002
1768291135533,htap,OLAP_QUERY,4,MAIN_OLAP,23,9394,
1768291135540,htap,OLAP_QUERY,3,MAIN_OLAP,36,9403,
1768291135575,htap,OLAP_QUERY,0,MAIN_OLAP,14,9470,
1768291135579,htap,OLAP_QUERY,2,MAIN_OLAP,16,9474,
1768291135730,htap,OLTP_BATCH,0,BATCH,388,,statements=1002
1768291135731,htap,OLTP_BATCH,1,BATCH,548,,statements=1002
1768291135768,htap,OLTP_BATCH,6,BATCH,1063,,statements=1002
1768291135845,htap,OLTP_BATCH,7,BATCH,1182,,statements=1002
1768291136022,htap,OLAP_QUERY,1,MAIN_OLAP,21,8871,
1768291136028,htap,OLTP_BATCH,4,BATCH,920,,statements=1002
1768291136052,htap,OLTP_BATCH,0,BATCH,320,,statements=1002
1768291136060,htap,OLAP_QUERY,4,MAIN_OLAP,18,8908,
1768291136065,htap,OLAP_QUERY,3,MAIN_OLAP,17,8916,
1768291136105,htap,OLAP_QUERY,0,MAIN_OLAP,20,8950,
1768291136110,htap,OLAP_QUERY,2,MAIN_OLAP,25,8954,
1768291136195,htap,OLTP_BATCH,2,BATCH,661,,statements=1002
1768291136196,htap,OLTP_BATCH,3,BATCH,889,,statements=1002
1768291136268,htap,OLTP_BATCH,1,BATCH,534,,statements=1002
1768291136296,htap,OLTP_BATCH,5,BATCH,1091,,statements=1002
1768291136317,monitor,OLAP_FRESHNESS,-1,MONITOR_QUERY,0,9186,
1768291136468,htap,OLTP_BATCH,0,BATCH,413,,statements=1002
1768291136548,htap,OLAP_QUERY,1,MAIN_OLAP,11,9398,
1768291136593,htap,OLAP_QUERY,3,MAIN_OLAP,21,9440,
1768291136595,htap,OLAP_QUERY,4,MAIN_OLAP,27,9436,
1768291136630,htap,OLAP_QUERY,2,MAIN_OLAP,13,9485,
1768291136631,htap,OLAP_QUERY,0,MAIN_OLAP,20,9480,
1768291136780,htap,OLTP_BATCH,0,BATCH,310,,statements=1002
1768291136809,htap,OLTP_BATCH,8,BATCH,1314,,statements=1002
1768291136840,htap,OLTP_BATCH,9,BATCH,1549,,statements=1002
1768291136871,htap,OLTP_BATCH,2,BATCH,674,,statements=1002
1768291136875,htap,OLTP_BATCH,6,BATCH,1105,,statements=1002
1768291136925,htap,OLTP_BATCH,1,BATCH,655,,statements=1002
1768291136942,htap,OLTP_BATCH,4,BATCH,912,,statements=1002
1768291137072,htap,OLAP_QUERY,1,MAIN_OLAP,19,8967,
1768291137091,htap,OLTP_BATCH,7,BATCH,1244,,statements=1002
1768291137114,htap,OLTP_BATCH,0,BATCH,332,,statements=1002
1768291137117,htap,OLTP_BATCH,3,BATCH,919,,statements=1002
1768291137118,htap,OLAP_QUERY,3,MAIN_OLAP,19,9013,
1768291137133,htap,OLAP_QUERY,4,MAIN_OLAP,32,9015,
1768291137162,htap,OLAP_QUERY,2,MAIN_OLAP,22,9050,
1768291137162,htap,OLAP_QUERY,0,MAIN_OLAP,25,9050,
1768291137322,monitor,OLAP_FRESHNESS,-1,MONITOR_QUERY,0,9236,
1768291137496,htap,OLTP_BATCH,0,BATCH,380,,statements=1002
1768291137535,htap,OLTP_BATCH,2,BATCH,661,,statements=1002
1768291137601,htap,OLTP_BATCH,5,BATCH,1303,,statements=1002
1768291137601,htap,OLTP_BATCH,1,BATCH,674,,statements=1002
1768291137616,htap,OLAP_QUERY,1,MAIN_OLAP,36,8688,
1768291137639,htap,OLAP_QUERY,3,MAIN_OLAP,16,8734,
1768291137656,htap,OLAP_QUERY,4,MAIN_OLAP,15,8751,
1768291137694,htap,OLAP_QUERY,2,MAIN_OLAP,22,8778,
1768291137700,htap,OLAP_QUERY,0,MAIN_OLAP,32,8778,
1768291137867,htap,OLTP_BATCH,4,BATCH,923,,statements=1002
1768291137889,htap,OLTP_BATCH,0,BATCH,391,,statements=1002
1768291138007,htap,OLTP_BATCH,3,BATCH,888,,statements=1002
1768291138142,htap,OLAP_QUERY,1,MAIN_OLAP,20,9232,
1768291138164,htap,OLAP_QUERY,3,MAIN_OLAP,20,9255,
1768291138190,htap,OLAP_QUERY,4,MAIN_OLAP,28,9272,
1768291138208,htap,OLTP_BATCH,6,BATCH,1331,,statements=1002
1768291138212,htap,OLTP_BATCH,2,BATCH,675,,statements=1002
1768291138217,htap,OLTP_BATCH,8,BATCH,1406,,statements=1002
1768291138226,htap,OLAP_QUERY,0,MAIN_OLAP,21,9316,
1768291138227,htap,OLAP_QUERY,2,MAIN_OLAP,26,9310,
1768291138288,htap,OLTP_BATCH,9,BATCH,1446,,statements=1002
1768291138302,htap,OLTP_BATCH,0,BATCH,410,,statements=1002
1768291138311,htap,OLTP_BATCH,1,BATCH,708,,statements=1002
1768291138328,monitor,OLAP_FRESHNESS,-1,MONITOR_QUERY,0,8309,
1768291138333,htap,OLTP_BATCH,7,BATCH,1240,,statements=1002
1768291138664,htap,OLAP_QUERY,1,MAIN_OLAP,16,8628,
1768291138675,htap,OLTP_BATCH,0,BATCH,371,,statements=1002
1768291138687,htap,OLAP_QUERY,3,MAIN_OLAP,19,8650,
1768291138708,htap,OLAP_QUERY,4,MAIN_OLAP,13,8676,
1768291138713,htap,OLTP_BATCH,5,BATCH,1110,,statements=1002
1768291138762,htap,OLAP_QUERY,2,MAIN_OLAP,23,8713,
1768291138772,htap,OLAP_QUERY,0,MAIN_OLAP,15,8712,
1768291138929,htap,OLTP_BATCH,1,BATCH,616,,statements=1002
1768291138933,htap,OLTP_BATCH,4,BATCH,1063,,statements=1002
1768291139020,htap,OLTP_BATCH,2,BATCH,806,,statements=1002
1768291139060,htap,OLTP_BATCH,3,BATCH,1051,,statements=1002
1768291139093,htap,OLTP_BATCH,0,BATCH,416,,statements=1002
1768291139185,htap,OLAP_QUERY,1,MAIN_OLAP,16,7979,
1768291139227,htap,OLAP_QUERY,3,MAIN_OLAP,26,8002,
1768291139244,htap,OLAP_QUERY,4,MAIN_OLAP,20,8023,
1768291139294,htap,OLAP_QUERY,2,MAIN_OLAP,24,8077,
1768291139309,htap,OLAP_QUERY,0,MAIN_OLAP,29,8087,
1768291139334,monitor,OLAP_FRESHNESS,-1,MONITOR_QUERY,0,8143,
1768291139461,htap,OLTP_BATCH,0,BATCH,367,,statements=1002
1768291139556,htap,OLTP_BATCH,1,BATCH,625,,statements=1002
1768291139620,htap,OLTP_BATCH,7,BATCH,1285,,statements=1002
1768291139641,htap,OLTP_BATCH,6,BATCH,1431,,statements=1002
1768291139708,htap,OLAP_QUERY,1,MAIN_OLAP,17,8500,
1768291139713,htap,OLTP_BATCH,8,BATCH,1495,,statements=1002
1768291139752,htap,OLAP_QUERY,3,MAIN_OLAP,17,8542,
1768291139791,htap,OLTP_BATCH,9,BATCH,1501,,statements=1002
1768291139798,htap,OLAP_QUERY,4,MAIN_OLAP,35,8559,
1768291139832,htap,OLAP_QUERY,2,MAIN_OLAP,19,8609,
1768291139836,htap,OLAP_QUERY,0,MAIN_OLAP,22,8624,
1768291139843,htap,OLTP_BATCH,0,BATCH,379,,statements=1002
1768291139866,htap,OLTP_BATCH,5,BATCH,1151,,statements=1002
1768291139891,htap,OLTP_BATCH,2,BATCH,869,,statements=1002
1768291140030,htap,OLTP_BATCH,3,BATCH,967,,statements=1002
1768291140078,htap,OLTP_BATCH,4,BATCH,1143,,statements=1002
1768291140082,htap,OLTP_BATCH,1,BATCH,523,,statements=1002
1768291140228,htap,OLAP_QUERY,1,MAIN_OLAP,14,7784,
1768291140267,htap,OLTP_BATCH,0,BATCH,422,,statements=1002
1768291140279,htap,OLAP_QUERY,3,MAIN_OLAP,21,7829,
1768291140321,htap,OLAP_QUERY,4,MAIN_OLAP,17,7874,
1768291140349,monitor,OLAP_FRESHNESS,-1,MONITOR_QUERY,0,7910,
1768291140359,htap,OLAP_QUERY,0,MAIN_OLAP,18,7912,
1768291140362,htap,OLAP_QUERY,2,MAIN_OLAP,22,7908,
1768291140617,htap,OLTP_BATCH,0,BATCH,349,,statements=1002
1768291140753,htap,OLAP_QUERY,1,MAIN_OLAP,21,7010,
1768291140770,htap,OLTP_BATCH,1,BATCH,686,,statements=1002
1768291140808,htap,OLAP_QUERY,3,MAIN_OLAP,24,7061,
1768291140851,htap,OLAP_QUERY,4,MAIN_OLAP,18,7103,
1768291140876,htap,OLTP_BATCH,2,BATCH,982,,statements=1002
1768291140891,htap,OLAP_QUERY,2,MAIN_OLAP,24,7144,
1768291140904,htap,OLAP_QUERY,0,MAIN_OLAP,26,7142,
1768291140981,htap,OLTP_BATCH,3,BATCH,949,,statements=1002
1768291141029,htap,OLTP_BATCH,5,BATCH,1161,,statements=1002
1768291141037,htap,OLTP_BATCH,0,BATCH,418,,statements=1002
1768291141079,htap,OLTP_BATCH,7,BATCH,1456,,statements=1002
1768291141125,htap,OLTP_BATCH,6,BATCH,1481,,statements=1002
1768291141130,htap,OLTP_BATCH,4,BATCH,1049,,statements=1002
1768291141228,htap,OLTP_BATCH,8,BATCH,1513,,statements=1002
1768291141276,htap,OLAP_QUERY,1,MAIN_OLAP,16,7535,
1768291141330,htap,OLAP_QUERY,3,MAIN_OLAP,17,7590,
1768291141355,monitor,OLAP_FRESHNESS,-1,MONITOR_QUERY,0,7631,
1768291141384,htap,OLAP_QUERY,4,MAIN_OLAP,17,7633,
1768291141387,htap,OLTP_BATCH,1,BATCH,614,,statements=1002
1768291141435,htap,OLAP_QUERY,0,MAIN_OLAP,22,7687,
1768291141441,htap,OLAP_QUERY,2,MAIN_OLAP,33,7676,
1768291141502,htap,OLTP_BATCH,9,BATCH,1709,,statements=1002
1768291141502,htap,OLTP_BATCH,0,BATCH,463,,statements=1002
1768291141824,htap,OLAP_QUERY,1,MAIN_OLAP,21,6429,
1768291141848,htap,OLTP_BATCH,2,BATCH,970,,statements=1002
1768291141863,htap,OLAP_QUERY,3,MAIN_OLAP,16,6483,
1768291141918,htap,OLAP_QUERY,4,MAIN_OLAP,28,6538,
1768291141928,htap,OLTP_BATCH,0,BATCH,424,,statements=1002
1768291141975,htap,OLAP_QUERY,2,MAIN_OLAP,24,6594,
1768291141978,htap,OLAP_QUERY,0,MAIN_OLAP,34,6588,
1768291141987,htap,OLTP_BATCH,1,BATCH,598,,statements=1002
1768291142009,htap,OLTP_BATCH,3,BATCH,1026,,statements=1002
1768291142243,htap,OLTP_BATCH,5,BATCH,1211,,statements=1002
1768291142335,htap,OLTP_BATCH,0,BATCH,406,,statements=1002
1768291142352,htap,OLAP_QUERY,1,MAIN_OLAP,22,5205,
1768291142360,monitor,OLAP_FRESHNESS,-1,MONITOR_QUERY,0,5236,
1768291142373,htap,OLTP_BATCH,6,BATCH,1246,,statements=1002
1768291142390,htap,OLAP_QUERY,3,MAIN_OLAP,16,5244,
1768291142413,htap,OLTP_BATCH,4,BATCH,1281,,statements=1002
1768291142440,htap,OLAP_QUERY,4,MAIN_OLAP,17,5299,
1768291142522,htap,OLAP_QUERY,2,MAIN_OLAP,41,5357,
1768291142536,htap,OLAP_QUERY,0,MAIN_OLAP,49,5359,
1768291142565,htap,OLTP_BATCH,1,BATCH,575,,statements=1002
1768291142659,htap,OLTP_BATCH,0,BATCH,322,,statements=1002
1768291142699,htap,OLTP_BATCH,7,BATCH,1617,,statements=1002
1768291142730,htap,OLTP_BATCH,2,BATCH,880,,statements=1002
1768291142780,htap,OLTP_BATCH,8,BATCH,1550,,statements=1002
1768291142814,htap,OLTP_BATCH,3,BATCH,803,,statements=1002
1768291142818,htap,OLTP_BATCH,9,BATCH,1314,,statements=1002
1768291142837,htap,OLTP_BATCH,5,BATCH,592,,statements=1002
1768291142838,htap,OLTP_BATCH,1,BATCH,271,,statements=1002
1768291142839,htap,OLTP_BATCH,0,BATCH,179,,statements=1002
1768291142839,htap,OLTP_BATCH,6,BATCH,464,,statements=1002
1768291142842,htap,OLTP_BATCH,4,BATCH,427,,statements=1002
1768291142850,htap,OLTP_BATCH,2,BATCH,118,,statements=1002
1768291142857,htap,OLTP_BATCH,7,BATCH,156,,statements=1002
1768291142876,htap,OLAP_QUERY,1,MAIN_OLAP,19,5733,
1768291142878,htap,OLTP_BATCH,8,BATCH,96,,statements=1002
1768291142879,htap,OLTP_BATCH,3,BATCH,63,,statements=1002
1768291142888,htap,OLTP_BATCH,9,BATCH,68,,statements=1002
1768291142902,htap,OLTP_BATCH,5,BATCH,62,,statements=1002
1768291142905,htap,OLTP_BATCH,0,BATCH,65,,statements=1002
1768291142909,htap,OLTP_BATCH,1,BATCH,69,,statements=1002
1768291142909,htap,OLTP_BATCH,6,BATCH,67,,statements=1002
1768291142911,htap,OLTP_BATCH,4,BATCH,67,,statements=1002
1768291142911,htap,OLTP_BATCH,2,BATCH,59,,statements=1002
1768291142918,htap,OLTP_BATCH,7,BATCH,60,,statements=1002
1768291142919,htap,OLAP_QUERY,3,MAIN_OLAP,21,5772,
1768291142942,htap,OLTP_BATCH,8,BATCH,61,,statements=1002
1768291142943,htap,OLTP_BATCH,3,BATCH,62,,statements=1002
1768291142947,htap,OLTP_BATCH,9,BATCH,56,,statements=1002
1768291142968,htap,OLAP_QUERY,4,MAIN_OLAP,22,5821,
1768291142977,htap,OLTP_BATCH,4,BATCH,64,,statements=1002
1768291142977,htap,OLTP_BATCH,5,BATCH,73,,statements=1002
1768291142978,htap,OLTP_BATCH,6,BATCH,67,,statements=1002
1768291142978,htap,OLTP_BATCH,0,BATCH,71,,statements=1002
1768291142978,htap,OLTP_BATCH,1,BATCH,67,,statements=1002
1768291142984,htap,OLTP_BATCH,7,BATCH,64,,statements=1002
1768291142986,htap,OLTP_BATCH,2,BATCH,73,,statements=1002
1768291143002,htap,OLTP_BATCH,8,BATCH,58,,statements=1002
1768291143003,htap,OLTP_BATCH,3,BATCH,58,,statements=1002
1768291143005,htap,OLTP_BATCH,9,BATCH,56,,statements=1002
1768291143038,htap,OLTP_BATCH,0,BATCH,59,,statements=1002
1768291143041,htap,OLTP_BATCH,1,BATCH,61,,statements=1002
1768291143045,htap,OLTP_BATCH,5,BATCH,66,,statements=1002
1768291143045,htap,OLTP_BATCH,4,BATCH,66,,statements=1002
1768291143049,htap,OLTP_BATCH,7,BATCH,63,,statements=1002
1768291143049,htap,OLTP_BATCH,6,BATCH,69,,statements=1002
1768291143050,htap,OLTP_BATCH,2,BATCH,63,,statements=1002
1768291143059,htap,OLAP_QUERY,2,MAIN_OLAP,17,5903,
1768291143074,htap,OLAP_QUERY,0,MAIN_OLAP,24,4728,
1768291143074,htap,OLTP_BATCH,3,BATCH,69,,statements=1002
1768291143076,htap,OLTP_BATCH,8,BATCH,72,,statements=1002
1768291143080,htap,OLTP_BATCH,9,BATCH,73,,statements=1002
1768291143113,htap,OLTP_BATCH,6,BATCH,62,,statements=1002
1768291143114,htap,OLTP_BATCH,7,BATCH,63,,statements=1002
1768291143117,htap,OLTP_BATCH,0,BATCH,77,,statements=1002
1768291143118,htap,OLTP_BATCH,5,BATCH,71,,statements=1002
1768291143118,htap,OLTP_BATCH,4,BATCH,71,,statements=1002
1768291143121,htap,OLTP_BATCH,1,BATCH,78,,statements=1002
1768291143122,htap,OLTP_BATCH,2,BATCH,70,,statements=1002
1768291143139,htap,OLTP_BATCH,3,BATCH,62,,statements=1002
1768291143143,htap,OLTP_BATCH,8,BATCH,65,,statements=1002
1768291143145,htap,OLTP_BATCH,9,BATCH,63,,statements=1002
1768291143172,htap,OLTP_BATCH,6,BATCH,57,,statements=1002
1768291143176,htap,OLTP_BATCH,7,BATCH,60,,statements=1002
1768291143179,htap,OLTP_BATCH,5,BATCH,59,,statements=1002
1768291143182,htap,OLTP_BATCH,4,BATCH,62,,statements=1002
1768291143183,htap,OLTP_BATCH,0,BATCH,64,,statements=1002
1768291143189,htap,OLTP_BATCH,1,BATCH,66,,statements=1002
1768291143192,htap,OLTP_BATCH,2,BATCH,68,,statements=1002
1768291143205,htap,OLTP_BATCH,8,BATCH,60,,statements=1002
1768291143207,htap,OLTP_BATCH,3,BATCH,66,,statements=1002
1768291143209,htap,OLTP_BATCH,9,BATCH,61,,statements=1002
1768291143234,htap,OLTP_BATCH,6,BATCH,60,,statements=1002
1768291143237,htap,OLTP_BATCH,5,BATCH,56,,statements=1002
1768291143243,htap,OLTP_BATCH,7,BATCH,65,,statements=1002
1768291143248,htap,OLTP_BATCH,4,BATCH,64,,statements=1002
1768291143253,htap,OLTP_BATCH,0,BATCH,68,,statements=1002
1768291143260,htap,OLTP_BATCH,2,BATCH,66,,statements=1002
1768291143262,htap,OLTP_BATCH,1,BATCH,71,,statements=1002
1768291143272,htap,OLTP_BATCH,8,BATCH,64,,statements=1002
1768291143277,htap,OLTP_BATCH,3,BATCH,67,,statements=1002
1768291143287,htap,OLTP_BATCH,9,BATCH,76,,statements=1002
1768291143315,htap,OLTP_BATCH,6,BATCH,79,,statements=1002
1768291143315,htap,OLTP_BATCH,5,BATCH,76,,statements=1002
1768291143316,htap,OLTP_BATCH,7,BATCH,71,,statements=1002
1768291143316,htap,OLTP_BATCH,4,BATCH,66,,statements=1002
1768291143319,htap,OLTP_BATCH,0,BATCH,64,,statements=1002
1768291143322,htap,OLTP_BATCH,1,BATCH,58,,statements=1002
1768291143325,htap,OLTP_BATCH,2,BATCH,63,,statements=1002
1768291143339,htap,OLTP_BATCH,8,BATCH,64,,statements=1002
1768291143345,htap,OLTP_BATCH,9,BATCH,56,,statements=1002
1768291143347,htap,OLTP_BATCH,3,BATCH,68,,statements=1002
1768291143367,monitor,OLAP_FRESHNESS,-1,MONITOR_QUERY,0,5051,
1768291143376,htap,OLTP_BATCH,4,BATCH,58,,statements=1002
1768291143376,htap,OLTP_BATCH,7,BATCH,58,,statements=1002
1768291143379,htap,OLTP_BATCH,6,BATCH,62,,statements=1002
1768291143383,htap,OLTP_BATCH,5,BATCH,65,,statements=1002
1768291143386,htap,OLTP_BATCH,1,BATCH,62,,statements=1002
1768291143391,htap,OLTP_BATCH,2,BATCH,64,,statements=1002
1768291143400,htap,OLTP_BATCH,0,BATCH,79,,statements=1002
1768291143400,htap,OLTP_BATCH,8,BATCH,59,,statements=1002
1768291143408,htap,OLTP_BATCH,3,BATCH,59,,statements=1002
1768291143411,htap,OLAP_QUERY,1,MAIN_OLAP,29,5068,
1768291143421,htap,OLTP_BATCH,9,BATCH,74,,statements=1002
1768291143439,htap,OLTP_BATCH,7,BATCH,60,,statements=1002
1768291143442,htap,OLTP_BATCH,5,BATCH,57,,statements=1002
1768291143445,htap,OLAP_QUERY,3,MAIN_OLAP,20,5110,
1768291143448,htap,OLTP_BATCH,4,BATCH,70,,statements=1002
1768291143452,htap,OLTP_BATCH,6,BATCH,70,,statements=1002
1768291143454,htap,OLTP_BATCH,1,BATCH,66,,statements=1002
1768291143458,htap,OLTP_BATCH,2,BATCH,64,,statements=1002
1768291143471,htap,OLTP_BATCH,3,BATCH,61,,statements=1002
1768291143474,htap,OLTP_BATCH,8,BATCH,72,,statements=1002
1768291143479,htap,OLTP_BATCH,0,BATCH,77,,statements=1002
1768291143491,htap,OLAP_QUERY,4,MAIN_OLAP,18,5159,
1768291143502,htap,OLTP_BATCH,9,BATCH,79,,statements=1002
1768291143509,htap,OLTP_BATCH,4,BATCH,59,,statements=1002
1768291143509,htap,OLTP_BATCH,5,BATCH,65,,statements=1002
1768291143513,htap,OLTP_BATCH,7,BATCH,72,,statements=1002
1768291143518,htap,OLTP_BATCH,6,BATCH,64,,statements=1002
1768291143523,htap,OLTP_BATCH,1,BATCH,67,,statements=1002
1768291143526,htap,OLTP_BATCH,2,BATCH,66,,statements=1002
1768291143537,htap,OLTP_BATCH,3,BATCH,65,,statements=1002
1768291143545,htap,OLTP_BATCH,0,BATCH,64,,statements=1002
1768291143557,htap,OLTP_BATCH,8,BATCH,81,,statements=1002
1768291143558,htap,OLTP_BATCH,9,BATCH,55,,statements=1002
1768291143570,htap,OLTP_BATCH,4,BATCH,59,,statements=1002
1768291143579,htap,OLTP_BATCH,5,BATCH,68,,statements=1002
1768291143582,htap,OLTP_BATCH,7,BATCH,68,,statements=1002
1768291143588,htap,OLTP_BATCH,6,BATCH,67,,statements=1002
1768291143588,htap,OLAP_QUERY,2,MAIN_OLAP,18,5250,
1768291143592,htap,OLTP_BATCH,1,BATCH,67,,statements=1002
1768291143592,htap,OLTP_BATCH,2,BATCH,64,,statements=1002
1768291143603,htap,OLAP_QUERY,0,MAIN_OLAP,22,5265,
1768291143604,htap,OLTP_BATCH,3,BATCH,66,,statements=1002
1768291143608,htap,OLTP_BATCH,0,BATCH,60,,statements=1002
1768291143618,htap,OLTP_BATCH,8,BATCH,60,,statements=1002
1768291143619,htap,OLTP_BATCH,9,BATCH,59,,statements=1002
1768291143629,htap,OLTP_BATCH,4,BATCH,56,,statements=1002
